id,disk,offset,jp,en
s_001179,Alshark (System disk).hdm,0x06AA8B,"じｬｱ、俺ﾊ帰ﾙﾖ。@俺ﾉ家ﾊ、ｺﾉ町ﾉ北西ﾉ角だｶﾗ、暇がｱｯﾀﾗ寄ｯﾃﾐﾃｸﾚ0?I","I'm heading home. I live in the NW corner of town. Drop by."
s_001180,Alshark (System disk).hdm,0x06B28E,"でﾓ最近ﾊ、帝国がばﾗﾏｲﾀ@殺ﾘｸ兵器ﾉｾｲで、ｳｶﾂﾆ@外ﾍ出ﾗﾚﾅｸﾅｯﾃｼﾏｲﾏｼﾀ。","[UNTRANSLATED]"
s_001181,Alshark (System disk).hdm,0x06B8E2,"司政官ﾉ任務ｦ代ﾜﾘﾆ果ﾀｼﾃｸﾚﾀﾗｼｲﾅ。0@だが、特別扱ｲﾊｼﾅｲｶﾗ、@ｿﾉﾂﾓﾘでｲﾛ。","I hear you filled in for the administrator. Don't expect a medal."
s_001182,Alshark (System disk).hdm,0x06C153,"安ｻが自慢ﾉ当ホテルﾆﾖｳｺｿ0#P","[UNTRANSLATED]"
s_001183,Alshark (System disk).hdm,0x06D4F9,"だ、貴様ﾗﾉ軟弱ﾅ装備ﾊ。ｿﾝﾅﾓﾉで、ゾリアスﾄ戦ｵｳﾄｲｳﾉｶ？","[UNTRANSLATED]"
s_001184,Alshark (System disk).hdm,0x06F2BC,"話ﾊ、ｲずﾚﾊ他ﾉ者ﾆﾓ分ｶﾙｺﾄ故、ｲﾏ話ｼﾃｵｸべｷｺﾄﾄ思ｳが‥‥@如何ｶﾉ？0_6ｲｯﾀｲ何ﾉｺﾄﾅﾉｶ、$","The truth will come out. I'll tell you now... (What is this about?)"
s_001185,Alshark (System disk).hdm,0x06F38D,"ば、マｰズ人ﾉ源流。@ｽﾅﾜﾁ、本来ﾉ母星ｦラルアﾄｲｳ。0_4$","The Martians' true origin... a planet called Ralua."
s_001186,Alshark (System disk).hdm,0x06F41F,"マｰズ人ﾄﾊﾅｧ、創ﾗﾚｼ者@ﾅﾉﾖ。@ラルアﾆﾖｯﾃﾅｧ。0_6ｺﾉ爺ｻﾝﾊ、ｲｯﾀｲ何ｦ@6ｼｬべｯﾃﾔがﾙﾝだ？@6$","The Martians were created... by Ralua. (What is this geezer on about?)"
s_001187,Alshark (System disk).hdm,0x06FDCC,"ウュリア人ﾆﾄｯﾃ、ｱｲﾂﾉ肝ﾊ、不老不死ﾉ秘薬でﾉｫ。","[UNTRANSLATED]"
s_001188,Alshark (System disk).hdm,0x07035D,"航宙艦ﾉ整備ｦｽﾙﾅﾗ、補給@ステｰションﾆ行ｸｼｶﾅｲﾅ。","[UNTRANSLATED]"
s_001189,Alshark (System disk).hdm,0x07058A,"ゾリアス帝国が、ｲﾂ攻ﾒﾃｸﾙｶｯﾃ、毎日、不安でｽ。","[UNTRANSLATED]"
s_001190,Alshark (System disk).hdm,0x070943,"誰だ？0_4$
5失礼ｼﾀ。@私ﾊ、ウュリア王ﾆ仕ｴﾙ者で、$","Who's there? ...Ah, forgive me. I serve Ulyria."
s_001191,Alshark (System disk).hdm,0x071138,"例ｴば、奴ﾗﾉ捨ﾃﾀゴミﾅﾝｶｶﾗでﾓ、ｲﾛﾝﾅ情報がｻぐﾚﾙﾓﾝﾅﾝだぜ。","[UNTRANSLATED]"
s_001192,Alshark (System disk).hdm,0x071453,"デュｰクﾉ知人でﾓ、@何ｶ問題ｵｺｼﾔがｯﾀﾗ、@ﾀだじｬｵｶﾈｪぞ。","[UNTRANSLATED]"
s_001193,Alshark (System disk).hdm,0x071F46,"頑張ｯﾃﾙﾗｼｲが、@要塞バルバスｦ落ﾄｽｺﾄﾊ、@ﾄｳﾃｲ無理だﾛｳﾅ。","[UNTRANSLATED]"
s_001194,Alshark (System disk).hdm,0x0724F0,"アトライアﾆ戻ｯﾃどｳｽﾙ！0@時間がﾅｲ！@急ぐﾝだ！！0?I","Forget the Atlia! We have no time! Go, go, go!"
s_001195,Alshark (System disk).hdm,0x0739A2,"ゾリアス帝国ﾉ秘密兵器6工場だｯﾀ。0_4$","A Zolius Empire secret weapon factory."
s_001196,Alshark (System disk).hdm,0x074B04,"ゾリアスﾉ男5帝国軍ﾆ刃向ｶｳﾄﾊ‥‥@恐ﾛｼｲ人ﾀﾁだ。","[UNTRANSLATED]"
s_001197,Alshark (System disk).hdm,0x07539C,"バｰテン5ﾖｸ、乗ﾘ物ｦ島ﾆ忘ﾚﾃ行ｸ人がｲﾙﾝで、気ｦﾂｹﾃｸだｻｲﾖ。","[UNTRANSLATED]"
s_001198,Alshark (System disk).hdm,0x07544A,"ウュリアﾉ女5ﾏｱ、女連ﾚでナンパｼﾖｳﾅﾝﾃ、ﾅﾝﾃ図々ｼｲﾝでｼｮ。","[UNTRANSLATED]"
s_001199,Alshark (System disk).hdm,0x0754A7,"ウュリアﾉ男5ｺﾉ惑星ﾉ伝説？！@ｿﾝﾅﾉ信じﾁｬｲﾈｪﾖ。@ばｶばｶｼｲ！","This planet's legend?! What a load of garbage"
s_001200,Alshark (System disk).hdm,0x0764CA,"私ﾆ‥‥何ｦｲｯﾃﾓ‥‥無駄ﾅｺﾄだ。@君達ﾊ‥‥ｺｺで‥私ﾄ‥一緒ﾆ死ﾇﾉ‥‥‥だｶﾗ‥‥‥0_4$","Say what you will... it's useless. You're all dying... right here... with me..."
s_001201,Alshark (System disk).hdm,0x076520,"宇宙ﾉ破滅ｦ目的ﾄｽﾙ異生命体、カｰマﾆ操ﾗﾚﾃｲﾙ！！0_4$","[UNTRANSLATED]"
s_001202,Alshark (System disk).hdm,0x07708B,"で、ザイザｰ鉱石ﾊ、どｺﾍﾔｯﾀｶ知ﾗﾅｲｶ？@ﾓｼ、格納庫ﾆｼﾏｯﾀﾝﾅﾗ、搬出ｼﾄｲﾃｸﾚ。","[UNTRANSLATED]"
s_001203,Alshark (System disk).hdm,0x07C111,"が、氷ﾉララウェルだ。@ｿﾚｺｿ、氷ﾉﾖｳﾆ粉々ﾆ粉砕ｼﾃﾔﾙぜ！","[UNTRANSLATED]"
s_001204,Alshark (System disk).hdm,0x07C20B,"俺達ﾉ今ﾉ装備じｬ、敵ﾉ主星ﾆ攻ﾒ込ﾑﾅﾝﾃﾉﾊ、夢ﾉﾏﾀ夢ｯﾃｺﾄﾖ。","[UNTRANSLATED]"
s_001205,Alshark (System disk).hdm,0x07C4C0,"ザイザｰ鉱石ｶ‥‥@本当ﾆｿﾝﾅ物がｺﾉ世ﾆ存在ｽﾙﾝだﾛｳｶ。","[UNTRANSLATED]"
s_001206,Alshark (System disk).hdm,0x07C518,"理由ﾊﾖｸﾜｶﾗﾝが、どｳﾓ@ｺﾉザイザｰ鉱ﾉ破片ﾆ反応ｼﾄﾙﾖｳじｬ。0_4$","Beats me why, but it's reacting to this Zaiser ore."
s_001207,Alshark (System disk).hdm,0x07C861,"が、ラッセルガイヤｰだ。ｱｯﾄｲｳ間ﾆ、撃沈ｼﾃﾔﾙぜ","[UNTRANSLATED]"
s_001208,Alshark (System disk).hdm,0x07D4FD,"一端、敵艦ﾆ踊ﾘ込ﾝだﾗ、目的ｦ果ﾀｽﾏでﾊ、戻ﾚ@ﾅｲぞ！","[UNTRANSLATED]"
s_001209,Alshark (System disk).hdm,0x07D5C8,"だが、ｿﾉチェックﾊ何重ﾆﾓ@ﾅｯﾃｲﾙﾊずだ。@慌ﾃﾙﾝじｬﾅｲぞ！","[UNTRANSLATED]"
s_001210,Alshark (System disk).hdm,0x07DAA4,"嬢ﾁｬﾝ、ｿﾘｬｱﾅｲだﾛ。ｺﾉ天才が造ｯﾀﾝだｶﾗ、@ｿﾘｬｱスゲエ船ﾅﾝだぜ。0_4$","What're you talkin' about? I'm a genius! This ship's a work of art!"
s_001211,Alshark (System disk).hdm,0x07EE1B,"だがﾅｧ、ｺﾚだｹﾊ心ﾆ命じﾃｵｹ。@ｵﾏｴﾊ、男ﾅﾝじｬｨ！@男ﾄｼﾃ恥じﾅｲ生ｷ方ｦｾｲ！0_4$","But remember this: You're a man now! So live a life you can be proud of!"
s_001212,Alshark (System disk).hdm,0x07F43D,"腕ｯぷｼﾅﾗ自信がｱﾙｼﾅ。@上層階級ﾆ近づｸﾆﾊﾁｮｳど@ｲｲｶﾓｼﾚﾅｲぜ。","[UNTRANSLATED]"
s_001213,Alshark (System disk).hdm,0x07F5F6,"面倒ﾅｺﾄﾆﾅｯﾃｷﾀﾜｨ。@じｬｶﾗ、ウュルトリア見物ｼﾃｲﾚば良ｶｯﾀﾓﾉｦ‥‥0_4$","What a mess... We should've just gone sightseeing in Ulyria."
s_001214,Alshark (System disk).hdm,0x07F7BE,"畜生ｯ、ｱﾉ$
ｯﾃ野郎。@今度、戦ｳ機会がｱｯﾀﾗ、@ぎｯﾀぎﾀﾆ叩ｷﾉﾒｼﾃﾔﾙ！","[UNTRANSLATED]"
s_001215,Alshark (System disk).hdm,0x07F974,"惑星ヒュリスで、@ラミュｰﾉ手がｶﾘｦ捜ｽﾉﾖ。","[UNTRANSLATED]"
s_001216,Alshark (System disk).hdm,0x07F9A1,"秘力ﾉ力ﾊ、ﾏだﾏだｺﾝﾅﾓﾉじｬﾅｲﾊずだ。@ｸｯｿｰ、自分が情ｹﾅｸﾅﾙぜ","[UNTRANSLATED]"
s_001217,Alshark (System disk).hdm,0x07FCEF,"手ﾆｲﾚﾀ秘力ﾉ奥義ｯﾃ‥‥‥カｰマｦ封じ込ﾝで殺ｼﾁｬｳ力‥‥ﾖﾈ。0_4$","[UNTRANSLATED]"
s_001218,Alshark (System disk).hdm,0x080526,"最後ﾉ試練ﾊ、@コルレルﾉ村ﾉ北、ミカｰﾉ村ﾆｱﾙﾉﾈ。0_4$","The last trial's in Miker, north of Korrel."
s_001219,Alshark (System disk).hdm,0x0806EE,"がｼｯｶﾘｼﾅｸﾃﾊ、@ゾリアス、ｲﾔカｰマﾉ侵攻ｦ@防ぐｺﾄﾊでｷﾝﾉじｬｶﾗﾅ！","[UNTRANSLATED]"
s_001220,Alshark (System disk).hdm,0x080816,"ハッ、ミュントスﾆﾓ遺跡ﾉｱﾙﾖｳﾅ文明がｱｯﾀﾄﾊﾅ。@ﾅｶﾅｶﾔﾙじｬﾈｪｶ。0_4$","Hah! So Myuntos had a real civilization here. Not half bad."
s_001221,Alshark (System disk).hdm,0x080914,"秘力ﾉ秘密ｦ守ﾙﾀﾒﾆドゥムナﾊ、ｿﾉ鍵ﾄﾅﾙﾓﾉｦ幾ﾂﾆﾓ分ｹﾃｵｲﾀﾆ違ｲﾅｲﾜ。0_4$","[UNTRANSLATED]"
s_001222,Alshark (System disk).hdm,0x080DE1,"畜生ﾒ！@アトライアｻｴ使ｳｺﾄがでｷﾀﾗ・・・0_4$","Damn it! If only we could use the Atlia..."
s_001223,Alshark (System disk).hdm,0x080F54,"私ﾊ、別ﾆ連邦ﾆ恩がｱﾙﾜｹでﾓﾅｲｼﾅ。@乗ﾘｶｶｯﾀ船だ。@勝手ﾆｽﾚばｲｲ。0_6$","I don't owe the Federation a thing. But I'm in. It's your call."
s_001224,Alshark (System disk).hdm,0x081865,"今でﾊ、鉱山ﾉ開発が進ﾐ、@全ﾃ民間運営ｻﾚﾃｲﾙﾗｼｲ。","[UNTRANSLATED]"
s_001225,Alshark (System disk).hdm,0x081F6E,"が、ティリュｰトだ。@俺ﾊ、絶対ﾆ、ｿﾝﾅｺﾄﾊ信じﾈｪぞ！","[UNTRANSLATED]"
s_001226,Alshark (System disk).hdm,0x0828B5,"だ。@父ｻﾝが・・・父ｻﾝが、死ﾝじﾏｳﾅﾝﾃ・・・","[UNTRANSLATED]"
s_001227,Alshark (System disk).hdm,0x083327,"だｯﾀﾗ、@通信技師ﾉライセンスでﾓ取ｯﾃｵｸﾝだｯﾀﾜ。","[UNTRANSLATED]"
s_001228,Alshark (System disk).hdm,0x08335A,"本格的ﾆ宇宙で戦闘@ｽﾙﾖｳﾆﾅｯﾀﾗ、ｺﾉ艦ﾓ@武装ｦ強化ｼﾅｲﾄﾅ。","[UNTRANSLATED]"
s_001229,Alshark (System disk).hdm,0x05108D,"達ﾄ一緒ﾆ、昨日落ﾁﾀ@隕石ﾉ調査ﾍ行ｸｺﾄﾆﾅｯﾃ@ｲﾙﾝだ。0_4$","We're going to check out yesterday's meteorite."
s_001230,Alshark (System disk).hdm,0x051519,"町ﾉ外ﾆ出ﾁｬｱﾅﾗﾝぞ。@荒ﾚ地ﾆﾊ、峡谷ｶﾗﾔｯﾃｷﾀ恐ﾛｼｲ虫達が、ｳﾛﾂｲﾄﾙｶﾗﾉ。","[UNTRANSLATED]"
s_001231,Alshark (System disk).hdm,0x051C3E,"だ？@どｳｼﾃｺﾝﾅ所ﾆギギﾉ死体がｱﾙﾝだ・・・？0_4$","Gigi's body... What's it doing here?"
s_001232,Alshark (System disk).hdm,0x0527C4,"ハマック・アｰミｰショップｦｵ忘ﾚﾅｸ！","[UNTRANSLATED]"
s_001233,Alshark (System disk).hdm,0x053C44,"村ﾉ連中ﾄｷﾀﾗ、@ｲﾂﾏでﾓ古ｲ慣習ﾆ縛ﾗﾚ@ﾔがｯﾃ。0_ｱﾝﾅ生活ﾔｯﾃﾗﾚﾙｶｯﾃ@ﾝだ！","These villagers are slaves to tradition. I've gotta get out of here!"
s_001234,Alshark (System disk).hdm,0x0542A0,"カウンタｰ嬢5申ｼ訳ｱﾘﾏｾﾝ。@ﾀだｲﾏ、ｺﾉ窓口ﾊ閉鎖ｼﾃｵﾘﾏｽ。","[UNTRANSLATED]"
s_001235,Alshark (System disk).hdm,0x054366,"若者5神様ｧ～！！@ｵ願ｲでｽ。チケットｦ買ﾜｾﾃｸだｻｲ。","[UNTRANSLATED]"
s_001236,Alshark (System disk).hdm,0x0543B7,"ウュリア人5ﾅﾝで、私が並ばﾅｹﾚばﾅﾗﾝﾉだ。","[UNTRANSLATED]"
s_001237,Alshark (System disk).hdm,0x054617,"カウンタｰ嬢5危険物ﾉ持ﾁ込ﾐﾊ、禁止ｻﾚﾃﾏｽﾉﾖ。","[UNTRANSLATED]"
s_001238,Alshark (System disk).hdm,0x055468,"パパﾊ、ｼばﾗｸｵﾏｴﾉ元ﾆﾊ帰ﾚﾅｸﾅｯﾃｼﾏｯﾀ。@大事ﾅ使命ｦ果ﾀｻﾅｸﾃﾊﾅﾗﾅｸﾅｯﾀﾉだ。0_私ﾉｲﾄｼｲ$","[UNTRANSLATED]"
s_001239,Alshark (System disk).hdm,0x0556B3,"殺ｼﾀﾝだﾄｼﾀﾗ・・・俺ﾊ・・・・絶対ﾆﾕﾙｾﾈｪ！！0_6$","[UNTRANSLATED]"
s_001240,Alshark (System disk).hdm,0x055B1C,"シャイナ5ｷｬｯ！！0_6だが、ｿﾚﾆ匹敵ｽﾙスピｰドで6$","Shaina: Aah!! But it's just as fast!"
s_001241,Alshark (System disk).hdm,0x055BEC,"以上、ﾏﾄﾜﾘﾂｹば、今度ｺｿ死ﾇｺﾄﾆﾅﾙぞ0#Z","[UNTRANSLATED]"
s_001242,Alshark (System disk).hdm,0x056925,"私ﾉ方ｺｿ失礼ｼﾀ。@ﾄｺﾛで、君ﾊﾅぜ私ﾉ名ｦ？0_4$
5失礼ｽﾙ。@私ﾊ、$","My apologies. But how do you know my name? I am..."
s_001243,Alshark (System disk).hdm,0x05868B,"女神ﾄｻｴ@6思ｴﾙ美ｼｲ笑ﾐｦ浮ｶべﾃｲﾀ0#Z","A truly divine smile."
s_001244,Alshark (System disk).hdm,0x0595E1,"が、目的ﾉﾓﾉﾉﾖｳだ。@ｻｱ、ﾐﾝﾅ手ﾆｺﾉ粉ｦﾂｹﾙﾝだ。0_6３人ﾉ掌ﾆ青ﾉ粉がﾂｲﾀ。0_4$","This is it. Put this powder on your hands. (Their palms are now blue.)"
s_001245,Alshark (System disk).hdm,0x05A47B,"がｱｯﾃﾐﾛ、貴様ﾗ一人残ﾗず‥‥‥0#P","[UNTRANSLATED]"
s_001246,Alshark (System disk).hdm,0x05AC9A,"が行方不明だｧ？‥‥‥ﾅ、ﾅﾝでｿﾝﾅでｪじﾅｺﾄｫ、早ｸ言ﾜﾈｪﾝだ！0_4$","[UNTRANSLATED]"
s_001247,Alshark (System disk).hdm,0x05B293,"シンジケｰトﾆﾊ逆ﾗｯﾁｬだﾒだﾖ。ｱｲﾂﾗ、必ず仕返ｼｼﾃｸﾙｶﾗﾈ。","[UNTRANSLATED]"
s_001248,Alshark (System disk).hdm,0x05B2FC,"ミュントス人5ｿﾛｿﾛ右腕ﾉ銃ﾓｸﾀびﾚﾃｷﾀｶﾗ、買ｲｶｴﾖｳｶﾄ思ｯﾃﾈ。","[UNTRANSLATED]"
s_001249,Alshark (System disk).hdm,0x05B374,"ディフェンダｰ5死ﾆﾀｸﾅｹﾘｬ、ｲｲ防具ｦ装備ｽﾙ！@ｺﾚﾆｶぎﾙﾈｪ。?N","Defender: Good armor keeps you from being dead armor."
s_001250,Alshark (System disk).hdm,0x05C707,"休暇中ﾉ交通手段ﾉ確保ﾊ、私ﾆｵ任ｾｸだｻｲ。","[UNTRANSLATED]"
s_001251,Alshark (System disk).hdm,0x05CEEF,"間違ｯﾃﾓ、ゾリアスﾉ恒星系ﾍ行ｸﾝじｬﾅｲぞ。","[UNTRANSLATED]"
s_001252,Alshark (System disk).hdm,0x05D6F7,"連邦ﾉ科学力ﾓどｳｼﾀﾓﾝだｶ0#P","[UNTRANSLATED]"
s_001253,Alshark (System disk).hdm,0x05D8E1,"大ﾏｹﾆﾏｹﾃ、@１０００クレジットだ！@持ｯﾃｹ、ドロボウ！！","[UNTRANSLATED]"
s_001254,Alshark (System disk).hdm,0x05F83F,"惑星マｰズ行ｷﾉ星間バスﾆ乗ﾘ6込ﾝだ。0","[UNTRANSLATED]"
s_001255,Alshark (System disk).hdm,0x060142,"無法者5ｺﾝﾅﾍﾝぴﾅ所ﾏで、ご苦労ﾅｺｯﾀ。@ﾏｱ、ｾｲぜｲがﾝばｯﾃｸﾝﾅ","[UNTRANSLATED]"
s_001256,Alshark (System disk).hdm,0x060404,"坑道ﾉ奥深ｸｶﾗ、身震ｲｼﾀｸ6ﾅﾙﾖｳﾅ不気味ﾅｳﾅﾘ声が、6聞ｺｴﾃｸﾙ。0_4$","A chilling moan drifts from the depths of the mine."
s_001257,Alshark (System disk).hdm,0x060770,"だが、ﾊﾀｼﾃ、ｱﾅﾀ方ﾆ、@ｺﾉ私ｦ倒ｽｺﾄがでｷﾏｽｶﾅ0#C","But can you truly hope to defeat me?"
s_001258,Alshark (System disk).hdm,0x061518,"ウュリア人ﾉ酔ｯぱﾗｲ5#U","[UNTRANSLATED]"
s_001259,Alshark (System disk).hdm,0x061D90,"本気で、ザイザｰ鉱ﾉｺﾄｦ信じﾃｲﾙﾉｶ？@バカじｬﾈｪｶ。","[UNTRANSLATED]"
s_001260,Alshark (System disk).hdm,0x062079,"アイテムショップ5ｲﾗｯｼｬｲﾏｾ。@どﾉﾖｳﾅ品ｦｵ求ﾒでｽｶ？?N","Item Shop: Welcome! What can I get for you?"
s_001261,Alshark (System disk).hdm,0x0626BD,"私ﾊ、アルシャｰク。@ラルアﾉ戦士でｽ。0_4$","I am Alshark. Warrior of Rarua."
s_001262,Alshark (System disk).hdm,0x06405F,"アイテムショップ5ｲﾗｯｼｬｲﾏｾ。@何ｶ、ご入ﾘﾖｳでｼｮｳｶ？0?N","Welcome to the Item Shop! How can I help?"
s_001263,Alshark (System disk).hdm,0x06426E,"じｲｻﾝ5ﾜｼｬｱ、金ﾅﾗﾀｸｻﾝ持ｯﾄﾙﾝじｬが、ｺﾉ年ﾆﾅﾙﾄ重ｲ武器ﾊどｳﾓ扱ｲづﾗｸﾃﾉｫ。","[UNTRANSLATED]"
s_001264,Alshark (System disk).hdm,0x064749,"若者5地下酒場ﾆﾊ、秘密ﾉ部屋がｱﾙﾝだﾖ。","[UNTRANSLATED]"
s_001265,Alshark (System disk).hdm,0x0655B8,"分ｶﾘﾏｼﾀ。@ｼｶｼ、全ﾃｦｵ話ｼｽﾙ前ﾆ、ｱﾅﾀ方ﾉ遺志ｦ継ぐ者ﾄｼﾃﾉ力ｦ試ｻﾅｸﾃﾊﾅﾘﾏｾﾝ。0_4$","I'll tell you everything. But first, you must prove you're worthy of the truth."
s_001266,Alshark (System disk).hdm,0x065739,"試練ｦ抜ｹﾚﾀﾉﾊ、４名でｽｶ。ｱﾅﾀ方ﾆﾊ、次ﾉ試練ﾍﾄ挑戦ｼﾃｲﾀだｷﾏｼｮｳ。0_6$","[UNTRANSLATED]"
s_001267,Alshark (System disk).hdm,0x0660ED,"森ﾉ中ﾉ暮ﾗｼﾓｽﾃﾀ@ﾓﾝじｬﾅｲｻ。@俺達ﾉ好物ﾉ木ノ実ﾓﾀｸｻﾝ@取ﾚﾙｼﾅ。","Life in the woods ain't so bad. Plenty of our favorite nuts to go around."
s_001268,Alshark (System disk).hdm,0x0661F5,"コルレル老師ﾉ娘5#C","[UNTRANSLATED]"
s_001269,Alshark (System disk).hdm,0x06627A,"長老ﾆ会ｳﾅﾗ、三ﾂ葉ﾉ紋章が必要だぞ。","[UNTRANSLATED]"
s_001270,Alshark (System disk).hdm,0x068A4A,"抜ｹ、ﾏｯｽぐ行ｹば、@ザｰテ様ﾉ玉座。@ｸﾚぐﾚﾓ粗相ﾉﾅｲﾖｳﾆ！0?I","Proceed straight ahead to the throne room. Mind your manners before the king!"
s_001271,Alshark (System disk).hdm,0x069196,"若者5ｺｺｦ出ﾃ、ｽぐ南ﾍ行ｸﾄ、@ロレリアﾉ町がｱﾙﾖ。","[UNTRANSLATED]"
s_001272,Alshark (System disk).hdm,0x069A20,"ど。@国王ﾆ飼ｲ慣ﾗｻﾚﾀ、番犬ｶ。だが、私が倒ｾﾙﾓﾉｶ、@ﾔﾚﾙﾓﾝﾅﾗ、ﾔｯﾃﾐﾛ！！0?C","Hmph. So you're the king's lap dog? You think you can beat me? Go on, try!"
s_001273,Alshark (System disk).hdm,0x06A308,"娘5氷ﾉ張ｯﾃｲﾙ地帯ｦ歩ｲﾃｲﾙﾄ、体力がどﾝどﾝ減ｯﾃｲｸﾜﾖ。","[UNTRANSLATED]"
s_001274,Alshark (System disk).hdm,0x06A8A2,"バｰツ・ホステンｶ0#P","[UNTRANSLATED]"
s_001275,Alshark (System disk).hdm,0x06D59B,"イｰル王ｦｵ守ﾘｽﾙﾉが我ﾗﾉ役目。@ﾀﾄｴ命ﾂｷﾖｳﾄﾓ、王国ｦ@守ｯﾃﾐｾﾙ。","[UNTRANSLATED]"
s_001276,Alshark (System disk).hdm,0x06D651,"エムリア姫。@姫ｦ我がﾓﾉﾆでｷﾙﾅﾗ、ｺﾉ命ｦ捨ﾃﾃﾓ惜ｼｸﾊﾅｲ。","[UNTRANSLATED]"
s_001277,Alshark (System disk).hdm,0x06D684,"人ﾆﾊ、ｿﾚぞﾚ生ｷﾙ道がｱﾙﾏｯﾄｳｽﾙﾓｼﾅｲﾓ、本人ﾉ意志ｼだｲだがﾅ。","[UNTRANSLATED]"
s_001278,Alshark (System disk).hdm,0x06D9EE,"ギｰデル様ﾉｵ慈悲がﾅｹﾚば@ｵﾏｴ達ﾅど、ｿﾉ首ｦﾊﾈﾗﾚﾃｲﾙﾄｺﾛだ。","[UNTRANSLATED]"
s_001279,Alshark (System disk).hdm,0x06DA57,"ザｰテ皇太子が、王ﾉ命ｦﾂｹ@狙ｯﾃｲﾙﾉﾊ、今ﾆ始ﾏｯﾀ@ｺﾄでﾊﾅｲ。","[UNTRANSLATED]"
s_001280,Alshark (System disk).hdm,0x06E61E,"イｰル様ﾊ、意志ｦ継ぐ者ﾉｺﾄｦご存知ﾅﾉでﾊ？0_4$","[UNTRANSLATED]"
s_001281,Alshark (System disk).hdm,0x070474,"アトライアﾉ修理が@完了ｼﾀぞ！@出ｶｹﾙﾄｽﾙｶ！","[UNTRANSLATED]"
s_001282,Alshark (System disk).hdm,0x0704C6,"ステｰションﾓ維持費がｶｶﾙﾓﾉでｽｶﾗ、申ｼ訳ｱﾘﾏｾﾝ。","[UNTRANSLATED]"
s_001283,Alshark (System disk).hdm,0x070513,"恒星系ﾊ、マｰズ連邦ﾉ開拓がｽｽﾝでｲﾙﾝでｽﾖﾈ。","[UNTRANSLATED]"
s_001284,Alshark (System disk).hdm,0x070C65,"警備ﾊ万全だ。@帝国軍ｦ一歩ﾀﾘﾄﾓ侵入ｻｾﾇ","[UNTRANSLATED]"
s_001285,Alshark (System disk).hdm,0x073853,"畜生！@新型エンジンﾊ、ｽでﾆ持ﾁ出ｻﾚﾀ後ｯﾃﾜｹｶ。0_4$","Blast! Looks like the new engine is already gone."
s_001286,Alshark (System disk).hdm,0x074A05,"ゾリアスﾉ子供5ｵ腹がｽｲﾀﾖｫｰ。@食べﾙ物がﾅｲﾖｫ。","[UNTRANSLATED]"
s_001287,Alshark (System disk).hdm,0x076009,"ラッセルガイヤｰﾉ第１艦橋ﾆ@6到達ｼﾀ！0?I","We've reached the Russelgaia's bridge!"
s_001288,Alshark (System disk).hdm,0x076B5F,"ウィスペラｰドｦ貴様ﾉ思ｲ通ﾘﾆﾊｻｾﾅｲ！！@降ﾘﾃｷﾃ戦ｴ！0_4$","You won't have your way with Whisperard! Come down and fight me!"
s_001289,Alshark (System disk).hdm,0x077026,"実ﾊ、ﾂｲﾆザイザｰ鉱石ｦ精錬ｽﾙ方法ｦ見ﾂｹﾀﾝだ。0_4$","[UNTRANSLATED]"
s_001290,Alshark (System disk).hdm,0x07D380,"早ｲﾄｺ、ラッセルガイヤｰﾉ@動ｷｦ止ﾒﾈｪﾄ、ｴﾗｲ事ﾆ@ﾅﾙぞ！","[UNTRANSLATED]"
s_001291,Alshark (System disk).hdm,0x07D3B9,"ベックｯﾃ野郎、ｵｶｼﾅ奴だｯﾀが、何ｶ隠ｼﾃﾙﾖｳﾅ気がｽﾙ。0_4$","[UNTRANSLATED]"
s_001292,Alshark (System disk).hdm,0x07D885,"調子で、片ｯ端ｶﾗ、帝国ﾉ基地ｦ粉砕ｼﾃﾔﾙぜ！@ｿｼﾃ、$","[UNTRANSLATED]"
s_001293,Alshark (System disk).hdm,0x07DBC9,"帝国ﾉ開発ｼﾀ新型エンジンが@ﾅﾝじｬｲ！@ｿﾉｳﾁﾆ‥‥0_4$","So the Empire built a new engine. Big deal! Just you wait..."
s_001294,Alshark (System disk).hdm,0x07E808,"ヤｰクｰﾉ試練で、私ﾊ洞窟ﾉ奥ﾆ進ﾑｺﾄがでｷﾅｶｯﾀﾖﾅ。0_4$","[UNTRANSLATED]"
s_001295,Alshark (System disk).hdm,0x07EF68,"だﾒだ。@本当ﾆ、ｺﾉマントﾆｶｱｻﾝﾉ心が写ｼ込ﾏﾚﾃｲﾙﾝだﾛｳｶ0_4$","No use... Does this cape really hold Mom's spirit?"
s_001296,Alshark (System disk).hdm,0x07F22D,"アトライアﾉ整備ﾊ、自分達で@どｳﾆｶｽﾙｼｶﾅｸﾅﾙ。0_4$","The Atlia's maintenance is up to us now."
s_001297,Alshark (System disk).hdm,0x07F2CD,"ラミュｰ・コセｶ。@ﾅぜだﾛｳ。@ﾅﾆｶ懐ｶｼｲ響ｷｦ感じﾙ。","[UNTRANSLATED]"
s_001298,Alshark (System disk).hdm,0x07FC88,"珠ﾆ、カｰマｦ封じﾙﾖｳﾅｽごｲ力が、本当ﾆ秘ﾒﾗﾚﾃｲﾙﾝだﾛｳｶ？","[UNTRANSLATED]"
