id,disk,offsetHex,jp,old_en,new_en,method,confidence
s_000349,Alshark (System disk).hdm,0x05B603,"チッ、ｼｮｳがﾈｪ。@0ｲｲｶ、奴が帰ｯﾃｷﾀﾗ、首ｦ洗ｯﾃﾏｯﾄｸﾖｳﾆ伝ｴﾄｹ。#S","[UNTRANSLATED]","Hmph. Whatever. You tell that coward I'll be back to settle this.",byId,1.00
s_000350,Alshark (System disk).hdm,0x05B800,"チャウスノｰミュだ。@ｺｺｦ通ｼﾃﾓﾗｵｳｶ。0#P","[UNTRANSLATED]","I am Chausunomyu. Now, stand aside.",byId,1.00
s_000353,Alshark (System disk).hdm,0x05CB28,"他ﾆ思ｲｱﾀﾗﾝだｹでｽﾜｨ。ﾅﾆｾ、ｺﾚだｹ、@ｶﾜｲｲ女ﾉ子でｽｶﾗﾅ。@がﾊﾊﾊﾊ‥‥0#P","[UNTRANSLATED]","Can't think of anyone else! 'Sides, who could resist a cute little thing like her? Gahaha",byId,1.00
s_000354,Alshark (System disk).hdm,0x05E6F3,"思ｲ切ｯﾀｺﾄｦ命令ｽﾙ。@ｺﾉ町ﾉ連中ｦ皆殺ｼﾆｼﾛﾄﾊﾅ。0#P","[UNTRANSLATED]","A bold command: wipe out the entire town.",byId,1.00
s_000355,Alshark (System disk).hdm,0x060859,"肩ﾆ手ｦ置ｷ、後方6ﾍ押ｼﾔﾙﾄ、前ﾆ進ﾐ出ﾀ。0#K","[UNTRANSLATED]","He held me back, then faced them alone.",byId,1.00
s_000356,Alshark (System disk).hdm,0x061C22,"バｰテン5ｵ客ｻﾝ、ｺﾉ町ﾍﾊ観光で@ｲﾗｯｼｬｯﾀﾝでｽｶ？#B","[UNTRANSLATED]","So, what brings you to town? Sightseeing?",byId,1.00
s_000358,Alshark (System disk).hdm,0x0652C4,"ぞｲﾗｯｼｬｲﾏｼﾀ。@三ﾂ葉ﾉ紋章ｦ持ﾂｱﾅﾀ方ｦ@友ﾄｼﾃｵ迎ｴｲﾀｼﾏｼｮｳ。0#B","[UNTRANSLATED]","Welcome. Those who bear the three-leaf crest are friends.",byId,1.00
s_000361,Alshark (System disk).hdm,0x066581,"父ｶﾗ、ｱﾅﾀ方ﾆ薬草ｦ安ｸ@分ｹﾃｱげﾙﾖｳﾆ言ﾜﾚﾃﾙ@ﾝでｽ。@ｲﾘﾏｽｶ？0#Y","[UNTRANSLATED]","My dad said to give you a deal on herbs. Need some?",byId,1.00
s_000362,Alshark (System disk).hdm,0x066D98,"緑光ﾉ岩ｦ目指ｽｺﾄでｽ。0@道ﾊ開ｶﾚﾙｺﾄでｼｮｳ。#S","[UNTRANSLATED]","The Rock of Green Light will open the path.",byId,1.00
s_000365,Alshark (System disk).hdm,0x069E25,"達ﾊ、捕ﾗｴﾗﾚﾃ@6ｼﾏｯﾀﾉでｱﾙ。0_6ｿｼﾃ、玉座ﾉ前ﾆ引ｷ立ﾃﾗﾚ6裁ｶﾚﾙｺﾄﾆﾅｯﾀ。0#N","[UNTRANSLATED]","Captured! Now they face judgment before the throne.",byId,1.00
s_000367,Alshark (System disk).hdm,0x06A6DF,"で、ｺﾉ辺で氷上車が、@手ﾆ入ﾗﾝﾓﾉｶﾅ。0#P","[UNTRANSLATED]","Anywhere to get an ice-crawler?",byId,1.00
s_000368,Alshark (System disk).hdm,0x06C170,"１０クレジットﾆﾅﾘﾏｽが、@御宿泊ﾅｻｲﾏｽｶ？0#Y","[UNTRANSLATED]","Stay the night? It's 10 CREDIT.",byId,1.00
s_000370,Alshark (System disk).hdm,0x06F9C0,"ゾリアス帝国ﾏで侵攻@ｼﾃｷﾀｯﾃﾜｹｶ。0#P","[UNTRANSLATED]","Invading the Zolius Empire, eh?",byId,1.00
s_000372,Alshark (System disk).hdm,0x0712AB,"俺ﾊ、帝国軍ｦ脱走ｼﾃｷﾀﾝだ0奴ﾗﾉﾔﾘ方ﾆﾊ、ﾂｲﾃｲｹﾅｸﾃﾅ。0#P","[UNTRANSLATED]","I deserted the Empire. I couldn't stomach their ways.",byId,1.00
s_000373,Alshark (System disk).hdm,0x07168F,"情報ﾅﾗ１０００クレジットで教ｴﾃﾔﾛｳ。0#Y","[UNTRANSLATED]","Information? It'll cost you 5000 CREDIT.",byFuzzy,0.875
s_000374,Alshark (System disk).hdm,0x0716C5,"情報ﾅﾗ３０００クレジットで教ｴﾃﾔﾛｳ。0#Y","[UNTRANSLATED]","Information? It'll cost you 5000 CREDIT.",byFuzzy,0.875
s_000375,Alshark (System disk).hdm,0x071723,"だﾅｧ‥‥@２５００００クレジットﾊﾓﾗﾜﾅｲﾄ割ﾆｱﾜﾈｪﾅｧ。@どｳｽﾝだ？0#Y","[UNTRANSLATED]","Hmm... For less than 250,000 CREDIT, it's not worth my time.",byId,1.00
s_000376,Alshark (System disk).hdm,0x071767,"情報ﾅﾗ@５０００クレジットで教ｴﾃ@ﾔﾛｳ。0#Y","[UNTRANSLATED]","Information? It'll cost you 5000 CREDIT.",byId,1.00
s_000378,Alshark (System disk).hdm,0x071AAE,"将軍がｲﾙｶﾗ、王国軍ﾓ@ｳｶﾂﾆ手ｦ出ｾﾅｲﾗｼｲぜ。0#P","[UNTRANSLATED]","The general's got the Kingdom's army stuck.",byId,1.00
s_000380,Alshark (System disk).hdm,0x071DAD,"デュｰクが捜ｼﾃｲﾀ@息子ｯﾃﾉﾊ、ｵﾏｴﾉ事だｯﾀﾉｶ。0#P","[UNTRANSLATED]","You're the son Duke was searching for?",byId,1.00
s_000383,Alshark (System disk).hdm,0x07712C,"だｼ、鉱石ﾉ量ﾊ限ﾗﾚﾃﾙ@ｶﾗﾅ。@造ﾘﾀｲ物ｦ選ﾝでﾐﾅ。0#G","[UNTRANSLATED]","The ore's limited, so pick what you want to build.",byId,1.00
s_000384,Alshark (System disk).hdm,0x07716A,"でﾓ持ﾃﾙ@ﾒﾁｬ強力ﾅブラスタｰじｬｨ！0#P","[UNTRANSLATED]","It's a handheld with major firepower!",byId,1.00
s_000388,Alshark (System disk).hdm,0x0523FA,"最近、手相ﾆｺｯﾄﾙﾝぢｬ。0@ｵﾏｴｻﾝﾉ未来ｦ占ｯﾃﾔﾛｳｶ？0#Y","[UNTRANSLATED]","I've been reading palms. Care to see your future?",byId,1.00
s_000389,Alshark (System disk).hdm,0x052CBB,"ずｲぶﾝｺｺで待ｯﾃﾀﾖｳﾅ気がｽﾙﾜ。@0じｬｱ、行ｷﾏｼｮｳｶ。#N","[UNTRANSLATED]","I feel like I've waited an eternity. Shall we go?",byId,1.00
s_000390,Alshark (System disk).hdm,0x055221,"気ｦﾂｹﾛﾖ、２人ﾄﾓ。@ｿﾛｿﾛ、敵ｻﾝがｵ出ﾏｼｽﾙ頃だぞ。0#V","[UNTRANSLATED]","Watch yourselves. The enemy's about to make a move.",byId,1.00
s_000391,Alshark (System disk).hdm,0x0566D3,"ドゥムナﾉマント6ｦ@6身ﾆﾏﾄｯﾀ。0#N","[UNTRANSLATED]","You equipped We-Dumnah's Mantle.",byId,1.00
s_000392,Alshark (System disk).hdm,0x056787,"一蔑ｽﾙﾄ、軽蔑ｼｷｯﾀ口調で6答ｴﾀ。0#P","[UNTRANSLATED]","He answered with a scornful sneer.",byId,1.00
s_000400,Alshark (System disk).hdm,0x06028D,"達、化ｹ物ｦ退治ｼﾆｷﾃｸﾚﾀﾝだﾛｳ？@だｯﾀﾗ、ｺﾚｦ持ｯﾃｲｷﾅ。0#I","[UNTRANSLATED]","You're here to slay the beast, right? Here, take this.",byId,1.00
s_000405,Alshark (System disk).hdm,0x063568,"でﾊ、マｰズ連邦ﾉ@歴史ﾆﾂｲﾃｵ教ｴｼﾏｼｮｳ。0#P","[UNTRANSLATED]","Let me teach you of the Mars Federation.",byId,1.00
s_000406,Alshark (System disk).hdm,0x0637A8,"だ、ｺﾚｦ持ｯﾃ行ｷﾅｻｲ0_3三ﾂ葉ﾉ紋章6ｦ手ﾆｲﾚﾀ。#I","[UNTRANSLATED]","Take this. Received the Three-Leaf Crest.",byId,1.00
s_000407,Alshark (System disk).hdm,0x0672AF,"試練ﾆ打ﾁ勝ｯﾃ、戻ｯﾃ@ｷﾀ者ﾊ、ｲﾏだｶﾂﾃ１人ﾓ@ｲﾏｾﾝｶﾗﾅ。0#P","[UNTRANSLATED]","Many have tried. None have ever returned alive.",byId,1.00
s_000408,Alshark (System disk).hdm,0x067A4C,"情報ｦ買ｯﾃｸﾚﾙﾄﾊ、@ｱﾝﾀﾌﾄｯぱﾗだﾈｪ。@１度ｼｶ教ｴﾈｪｶﾗ、ﾖｸ@聞ｲﾃｸﾚﾖ。0#P","[UNTRANSLATED]","You're paying? Nice. Now listen up, I'm only saying this once.",byId,1.00
s_000409,Alshark (System disk).hdm,0x068FC2,"達ﾊ、ウュリア王宮ﾆ戻ﾙ6ｺﾄﾆﾅﾙ。0#N","[UNTRANSLATED]","We must return to Ulyria Palace.",byId,1.00
s_000410,Alshark (System disk).hdm,0x06A7C4,"オヤジ。@頼ﾝでｵｲﾀ物ﾊ、入荷ｼﾀｶ？0#P","[UNTRANSLATED]","Hey Joe, did my order come in yet?",byId,1.00
s_000411,Alshark (System disk).hdm,0x06AC3C,"１５０クレジットﾓ@ｱﾚば、直ｾｿｳだ。0#Y","[UNTRANSLATED]","I can fix it for 150 CREDIT.",byId,1.00
s_000412,Alshark (System disk).hdm,0x06DC5C,"抜ｹ@出ｼﾃ遊ﾝだｱﾉ日ｦ、一生、@忘ﾚﾏｾﾝﾄ。#S","[UNTRANSLATED]","I'll never forget that day we snuck out.",byId,1.00
s_000413,Alshark (System disk).hdm,0x06E5EF,"達ﾊ、ﾅぜラミュｰ・コセﾉｺﾄｦ？!@ﾏｻｶ‥‥0_4$","[UNTRANSLATED]","How do you know about Eele-Kose? Unless...",byId,1.00
s_000414,Alshark (System disk).hdm,0x06E81D,"達ﾊ、５０００クレジット6ｦ受ｹ取ｯﾀ。0#D","[UNTRANSLATED]","You received 5000 CREDIT.",byId,1.00
s_000415,Alshark (System disk).hdm,0x06F243,"早ｸ奥義ｦ@ｵ教ｴｸだｻｲ。@ｺﾄﾊ、一刻ｦ争ｲﾏｽ。0#P","[UNTRANSLATED]","Teach me the final technique! It's urgent!",byId,1.00
s_000416,Alshark (System disk).hdm,0x06FB2B,"ドゥムナﾉ宝珠ｦ受ｹ6取ｯﾀ。0#P","[UNTRANSLATED]","Received the Orb of Dumnah.",byId,1.00
s_000418,Alshark (System disk).hdm,0x071C55,"デュｰク、ｿｳｲﾔｧ、捜ｼﾃﾙｯﾃ言ｯﾃﾀ‥‥!_4$
5ｱｱ、ｿﾉ話ﾊ、ﾏﾀ今度、@ﾕｯｸﾘﾄﾅ。#S","[UNTRANSLATED]","Duke, you were searching for something... / Yes. A story for another time.",byId,1.00
s_000423,Alshark (System disk).hdm,0x07E9B8,"助ｹ@出ｽｺﾄｦ考ｴﾏｼｮｳ。@問題ﾊ、１ﾂ１ﾂ解決ｼﾃｲｸ@ｼｶﾅｲﾝだｶﾗ‥‥#M","[UNTRANSLATED]","Let's focus on rescuing them. One problem at a time.",byId,1.00
s_000424,Alshark (System disk).hdm,0x080FA8,"少ｼﾊ、話が分ｶﾙﾖｳﾆﾅｯﾀじｬﾈｪｶｨ。@ｿｳﾄ決ﾏﾘｬｱ、話ﾊ早ｪｴ。0#P","[UNTRANSLATED]","Alright, now you're talkin' sense. Let's get this done.",byId,1.00
s_000425,Alshark (System disk).hdm,0x05174D,"２人ﾄﾓ疲ﾚﾀ顔ｼﾃ、どｳｼﾀﾉ？@ｺｯﾁﾍｲﾗｯｼｬｲ。@休ﾝで行ｸﾄｲｲﾜ。0#X","[UNTRANSLATED]","My, you both look so tired. Come in and rest a while.",byId,1.00
s_000426,Alshark (System disk).hdm,0x052864,"囀1_他ﾆ必要ﾅ物ﾊござｲﾏｽｶ？0#Y","[UNTRANSLATED]","Need anything else?",byId,1.00
s_000431,Alshark (System disk).hdm,0x05AF5D,"見ﾂｹﾙｺﾄが先決だ。@0ﾖｯｼｬ！早ｲﾄｺ出ｶｹﾖｳ。#W","[UNTRANSLATED]","First, we find it. All right, let's go!",byId,1.00
s_000433,Alshark (System disk).hdm,0x05D7D6,"分ｶｯﾀﾖ。@好ｷﾆｼﾃｸﾚ。@ﾄﾘｱｴず、何日ｶ休暇ｦﾄﾘﾀﾏｴ。0#V","[UNTRANSLATED]","Fine. Suit yourself. Take a few days off.",byId,1.00
s_000434,Alshark (System disk).hdm,0x05EBFF,"達ﾊ、自分達ﾉ6経緯ｦ話ｼｱｯﾀ。0#Z","[UNTRANSLATED]","They shared their stories.",byId,1.00
s_000436,Alshark (System disk).hdm,0x05F921,"ＣＳステｰションﾍ@帰還ﾅｻｲﾏｽｶ？0#Y","[UNTRANSLATED]","Return to CS Station?",byId,1.00
s_000438,Alshark (System disk).hdm,0x060A4D,"抱ｷ起ｺｼﾀ。@6他ﾉ３人ﾊ、ｱﾏﾘﾉｺﾄﾆ@6ｼばｼ動ｹﾅｲでｲﾀ。0@#V","[UNTRANSLATED]","He helped her up. The others were too stunned to move.",byId,1.00
s_000441,Alshark (System disk).hdm,0x066328,"コルレルﾉ試練ﾍﾄ@ｵ導ｷｲﾀｼﾏｼｮｳ。0#P","[UNTRANSLATED]","Come. The Trial of Correl awaits.",byId,1.00
s_000442,Alshark (System disk).hdm,0x067318,"ミカｰ老師ﾊ、ﾕｯｸﾘﾄ立ﾁ@6上がｯﾀ。0#Q","[UNTRANSLATED]","Slowly, Master Mikah rose.",byId,1.00
s_000443,Alshark (System disk).hdm,0x067867,"１人で洞窟ﾉ6奥ﾍﾄ進ﾝでｲｯﾀ。0#S","[UNTRANSLATED]","Alone, he pressed deeper.",byId,1.00
s_000444,Alshark (System disk).hdm,0x0678F5,"３ﾂﾉ試練ｦｸぐﾘ@6抜ｹﾙｺﾄﾆ成功ｼﾀﾉだ。0#S","[UNTRANSLATED]","He passed all three trials.",byId,1.00
s_000445,Alshark (System disk).hdm,0x0679B7,"ヒｰトウィップ6ｦ@6手ﾆｲﾚﾀ。#S","[UNTRANSLATED]","You got a Heat Whip",byId,1.00
s_000451,Alshark (System disk).hdm,0x06A765,"金ﾅﾗ何ﾄｶｽﾙ。@何ｶ心当ﾀﾘがｱｯﾀﾗ、教ｴﾃｸﾚ。0#P","[UNTRANSLATED]","I'll handle the money. If you get a lead, tell me.",byId,1.00
s_000452,Alshark (System disk).hdm,0x06D205,"ギｰデルﾉ奴ﾒ。@ｳﾏｲｺﾄ、王ﾆ取ﾘ入ﾘｵｯﾃ0#P","[UNTRANSLATED]","Giedel, that snake. He's charmed the King.",byId,1.00
s_000454,Alshark (System disk).hdm,0x06F185,"遥ｶマｰズ人ﾉ源流ﾆ@ｻｶﾉぼﾙ。0#P","[UNTRANSLATED]","Back to the first Martians.",byId,1.00
s_000456,Alshark (System disk).hdm,0x07118D,"地獄ﾉ沙汰ﾓ金ｼだｲｯﾃｲｳ@でｼｮ。0#P","[UNTRANSLATED]","It's all about the CREDIT, right?",byId,1.00
s_000457,Alshark (System disk).hdm,0x07127F,"で、通路ﾊ全部、調べﾃ@ﾐﾀｶｨ？0#Y","[UNTRANSLATED]","So, checked all the passages?",byId,1.00
s_000459,Alshark (System disk).hdm,0x07322C,"達ﾊ、アトライアﾍ戻ﾙ@6ｼｶﾅｶｯﾀ。0#M","[UNTRANSLATED]","We had to get back to the Atlia.",byId,1.00
s_000465,Alshark (System disk).hdm,0x056DE7,"ど。@ｺｺでﾅﾗ、ｿﾉ航路が分ｶﾙﾄｲｳﾜｹｶｨ。0#P","[UNTRANSLATED]","So, we can find the flight path here?",byId,1.00
s_000467,Alshark (System disk).hdm,0x057B22,"他ﾆ必要ﾅ物ﾊござｲﾏｽｶ？0#Y","[UNTRANSLATED]","Need anything else?",byFuzzy,0.938
s_000468,Alshark (System disk).hdm,0x05A4E7,"どｳｲｳ意味でｨ！@ｼｯｶﾘ説明ｼﾃﾓﾗｵｳｶ！0#P","[UNTRANSLATED]","What do you mean?! Start talking!",byId,1.00
s_000472,Alshark (System disk).hdm,0x060CF3,"が意識ｦ取ﾘ6戻ｼﾀﾉでｱﾙ。0#V","[UNTRANSLATED]","He regained consciousness.",byId,1.00
s_000474,Alshark (System disk).hdm,0x062F2B,"他ﾆ必要ﾅ品ﾊござｲﾏｽｶ？0#Y","[UNTRANSLATED]","Need anything else?",byFuzzy,0.875
s_000477,Alshark (System disk).hdm,0x063988,"待ｯﾃｨ！@ゴミ虫どﾓが！！0#V","[UNTRANSLATED]","Get back here, you worms",byId,1.00
s_000478,Alshark (System disk).hdm,0x063E8A,"だ、貴様ﾊ？！!@ｵﾓｼﾛｲ、叩ｷ殺ｼﾃｸﾚﾙ！0_6ｿﾉ隙ﾆ$","[UNTRANSLATED]","Who the hell are you?! Heh, I'll crush you!",byId,1.00
s_000479,Alshark (System disk).hdm,0x0654D5,"力が、今ｺｿ必要@ﾅﾉでｽ。0#P","[UNTRANSLATED]","We need your power... now!",byId,1.00
s_000485,Alshark (System disk).hdm,0x06DA90,"内紛が起ｺｯﾀﾗ大変ﾅ@ｺﾄﾆﾅｯﾃｼﾏｳｶﾗﾅ。0#P","[UNTRANSLATED]","We can't afford a civil war.",byId,1.00
s_000487,Alshark (System disk).hdm,0x06F0DA,"秘力ﾉ奥義ｦ賜ﾘﾀｸ、ｵ捜ｼ@ｼﾃｲﾏｼﾀ。0#P","[UNTRANSLATED]","I've sought you to learn your art.",byId,1.00
s_000488,Alshark (System disk).hdm,0x06F106,"カｰマﾉ侵攻が@始ﾏｯﾀﾄｲｳﾜｹｶ。0#P","[UNTRANSLATED]","So, Kama has begun to invade.",byId,1.00
s_000490,Alshark (System disk).hdm,0x070069,"イｰル様ｶﾗ直々ﾆｱﾅﾀ方ﾉ@ｺﾄﾊ聞ｲﾃｵﾘﾏｽﾖ。0#P","[UNTRANSLATED]","King Eele-Kose himself told me of you.",byId,1.00
s_000492,Alshark (System disk).hdm,0x0716FB,"情報ﾊｶﾅﾘ高ｲぜ。@ﾄｯﾃｵｷﾉ奴だｶﾗﾅｧ。0#P","[UNTRANSLATED]","This is top-shelf info. It's pricey.",byId,1.00
s_000494,Alshark (System disk).hdm,0x074155,"サイバｰスｰツ6ｦ手ﾆｲﾚﾀ。0#G","[UNTRANSLATED]","Got the Cyber Suit 6!",byId,1.00
s_000496,Alshark (System disk).hdm,0x076781,"ボルアﾉキｰｦ投げ6ﾃﾖｺｼﾀ。0#I","[UNTRANSLATED]","Tossed you the Borua Key.",byId,1.00
s_000497,Alshark (System disk).hdm,0x077055,"で、何ｦ造ｯﾀﾗｲｲﾓﾉｶ、@ｵﾏｴﾆ相談ｼﾖｳﾄ思ｯﾃﾅ。0#C","[UNTRANSLATED]","So, what should I build? Thought I'd ask you.",byId,1.00
s_000501,Alshark (System disk).hdm,0x052D93,"廝ﾁｮｯﾄ、3カン詰ﾒ1ﾊどｳｼﾀﾉﾖ？@0#G","[UNTRANSLATED]","Hey, where's that 3-pack of rations?",byId,1.00
s_000503,Alshark (System disk).hdm,0x0559C7,"２人ﾉゾリアス兵ﾊ、@6シャイナｦ盾ﾆﾄｯﾀﾏﾏ、回ﾘ6込ﾑﾖｳﾆｼﾃ後ずｻｯﾃ行ｯﾀ0#N","[UNTRANSLATED]","The Zolius soldiers circled back, using Shaina as a shield.",byId,1.00
s_000505,Alshark (System disk).hdm,0x056B3A,"特ﾆ、総帥ﾉ血ｦ引ｸ者ﾉ特殊@精神波ｶﾗ身ｦ守ﾙﾀﾒﾆﾊ、@精神ｦ同調ｻｾ打ﾁ消ｽサイコ@シｰルドｦ身ﾆﾂｹﾈばﾅﾙﾏｲ0#P","[UNTRANSLATED]","A Psycho Shield can sync with and cancel the psychic waves of the Supreme Commander's bloodline.",byId,1.00
s_000507,Alshark (System disk).hdm,0x056D44,"撃ﾁ込ﾏﾚﾀﾗ、@ウュリアﾔマｰズだｹでﾅｸ、@ゾリアス星系ﾆﾏで影響が及ぶぞ0#P","[UNTRANSLATED]","If they fire that, it'll hit Ulyria, Mars, and even Zolius!",byId,1.00
s_000508,Alshark (System disk).hdm,0x05735A,"ＡＲＭＥＤ5ｲﾗｯｼｬｲ。@気ﾆ入ｯﾀ物がｱｯﾀﾗ、@買ｯﾃｲｯﾃｸﾚ。0#G","[UNTRANSLATED]","ARMED: Welcome. If you see something you like, buy it.",byId,1.00
s_000509,Alshark (System disk).hdm,0x057BDF,"どｯｶで聞ｲﾀｺﾄﾉｱﾙﾖｳﾅ‥‥0@ﾏ、ｲｯｶ！寝ﾖ寝ﾖ。0#X","[UNTRANSLATED]","Sounds familiar... Oh well! Time for bed.",byId,1.00
s_000514,Alshark (System disk).hdm,0x05BE3E,"だﾖ！@ﾃﾒｪﾊ、聞ｶﾚﾀｺﾄだｹ答ｴﾃﾘｬｲｲﾝだ！！0#P","[UNTRANSLATED]","Just answer what you're asked, got it?!",byId,1.00
s_000516,Alshark (System disk).hdm,0x05CF43,"だｹ、@ｶﾜｲｲ女ﾉ子でｽｶﾗﾅ。@がﾊﾊﾊﾊ‥‥0#P","[UNTRANSLATED]","...'cause she's a cute girl! Bwa ha ha!",byId,1.00
s_000518,Alshark (System disk).hdm,0x05DC73,"達ﾊ、6宇宙ﾍﾄ脱出ｼﾀ。0#S","[UNTRANSLATED]","They escaped to space.",byId,1.00
s_000520,Alshark (System disk).hdm,0x05E851,"何ｶ必要ﾅﾓﾉがｱｯﾀﾗ、@ｵｯｼｬｯﾃｸだｻｲﾈ。0#G","[UNTRANSLATED]","If you need anything, just ask.",byId,1.00
s_000523,Alshark (System disk).hdm,0x0605E6,"づｲﾀﾅ。@引ｷ上げﾙぞ！0#Q","[UNTRANSLATED]","They've spotted us. Move!",byId,1.00
s_000525,Alshark (System disk).hdm,0x0618A4,"町ﾉ人々ﾊ、地上ﾆ出ﾃ6ｲｯﾀ。0#M","[UNTRANSLATED]","The townsfolk went above.",byId,1.00
s_000526,Alshark (System disk).hdm,0x061BE4,"涙ﾁｮｳだｲﾊ、@ｿﾚｸﾗｲﾆｼﾄｶﾅｲﾄ、@敵ﾊ待ｯﾁｬｱｸﾚﾅｲﾝだﾖ！0#W","[UNTRANSLATED]","Quit your whining! The enemy won't wait.",byId,1.00
s_000527,Alshark (System disk).hdm,0x062CD3,"が銃で撃ﾁ6抜ｲﾀ。0#V","[UNTRANSLATED]","A single gunshot.",byId,1.00
s_000528,Alshark (System disk).hdm,0x063599,"マｰズ人が@ｺﾉ宇宙ﾉ生命体でﾊﾅｸ、他ﾉ星ｶﾗ移住ｼﾃｷﾀｺﾄﾊ、貴方がﾀﾓﾖｸご存知ﾉｺﾄでｼｮｳ0#P","[UNTRANSLATED]","You must know that Martians are not from this universe, but from another star.",byId,1.00
s_000531,Alshark (System disk).hdm,0x065070,"疲ﾚﾉﾖｳでｽﾅ。@ﾕｯｸﾘﾄ休ﾝでｲｯﾃｸだｻﾚ0#X","[UNTRANSLATED]","You look tired. Rest here a while.",byId,1.00
s_000532,Alshark (System disk).hdm,0x065586,"でｼﾀｶ。@ﾏｻｶ、ｺﾝﾅﾆﾓ早ｸ、ｿﾉ@時が来ﾖｳﾄﾊ‥‥‥。0#P","[UNTRANSLATED]","So it's begun... I never dreamed it'd be so soon.",byId,1.00
s_000536,Alshark (System disk).hdm,0x068B84,"宮殿ﾉ兵士ﾊ、ザｰテ様ｦ@ｵ守ﾘｽﾙ我々、女兵士だｹだがウュルトリアﾉ正規兵ﾊ、@レイソｰドｦ装備ｼﾀ強者ばｶﾘ0#P","[UNTRANSLATED]","The palace guard is just us women. But Ulyria's regular army? All elite Raysword users.",byId,1.00
s_000539,Alshark (System disk).hdm,0x06C108,"スクラップ屋5メカニックがｲﾙﾝﾅﾗ、@スクラップﾊ大切ﾆｽﾙべｷだぞ0#P","[UNTRANSLATED]","Got a mechanic with you? Don't go wasting good SCRAP.",byId,1.00
s_000541,Alshark (System disk).hdm,0x06C59A,"イｰル王ﾊ、非常ﾆプライドﾉ@高ｲｵ方じｬｶﾗ、ｵ后様でｻｴ同じテｰブルで食事ｦﾄﾙｺﾄｦ許ｻﾚﾅｶｯﾀﾄｶ‥‥0#P","[UNTRANSLATED]","King Eele-Kose is so proud, they say he won't even let the queen eat at his table.",byId,1.00
s_000546,Alshark (System disk).hdm,0x06E063,"余興がﾜﾘﾆ、処刑ｼﾃｸﾚﾖｳｶ。@ﾉｫ、$
。0#Z","[UNTRANSLATED]","I'll execute you for my amusement.",byId,1.00
s_000547,Alshark (System disk).hdm,0x06F1A4,"師ドゥムナが、ｺﾉ宇宙ﾆ１隻ﾉ植民船ｦ率ｲﾃ移住ｼﾃｷﾀﾄ@ｲｳ話ﾊ、ｱﾏﾘﾆﾓ有名ﾅ話@じｬが、0#P","[UNTRANSLATED]","Famous story, how We-Dumnah led one colony ship to settle this universe...",byId,1.00
s_000548,Alshark (System disk).hdm,0x07072F,"便利ﾅ品がｿﾛｯﾃﾏｽﾖ。@何ﾆｼﾏｽｶ？0#G","[UNTRANSLATED]","Welcome! What can I get for you?",byId,1.00
s_000551,Alshark (System disk).hdm,0x071E26,"帝国宙軍ﾊ、ラッセルガイヤｰｦ航行不能ﾆｻﾚﾃ、ｿﾉ主力ｦ@宇宙要塞バルバスﾆ移ｼﾀｿｳだ0#P","[UNTRANSLATED]","I hear the Russelgaia's out of commission. The Zolius fleet moved to Barbas.",byId,1.00
s_000559,Alshark (System disk).hdm,0x055D77,"達ﾉ方ﾆ向ｷ6直ｯﾀ。0#Z","[UNTRANSLATED]","Turned to face them.",byId,1.00
s_000561,Alshark (System disk).hdm,0x059684,"じｻﾝ。@無事ﾆ戻ｯﾃｷﾏｼﾀﾖ。0#V","[UNTRANSLATED]","We're back in one piece!",byId,1.00
s_000563,Alshark (System disk).hdm,0x05ABE5,"思ﾜず泣ｷ出6ｼﾃｲﾀ。0#Z","[UNTRANSLATED]","The tears just came.",byId,1.00
s_000570,Alshark (System disk).hdm,0x062C39,"でｽｶ。@仕方がｱﾘﾏｾﾝ。0#V","[UNTRANSLATED]","I see... No other way.",byId,1.00
s_000571,Alshark (System disk).hdm,0x062DEA,"達ﾉ耳ﾆ届ｲﾃｲﾀだﾛｳ6ｶ。0#N","[UNTRANSLATED]","I wonder if they heard.",byId,1.00
s_000578,Alshark (System disk).hdm,0x065687,"分ｶﾘﾏｼﾀ。@挑戦ｻｾﾃｸだｻｲ。0#P","[UNTRANSLATED]","Okay. I'll give it a shot.",byId,1.00
s_000581,Alshark (System disk).hdm,0x0663E3,"メンバｰ6ｶﾗ外ｻﾚﾃｼﾏｳ。0#K","[UNTRANSLATED]","Removed from the party.",byId,1.00
s_000582,Alshark (System disk).hdm,0x068601,"達ﾆ視線ｦ@6戻ｼﾀ。0#P","[UNTRANSLATED]","Looked back at them.",byId,1.00
s_000583,Alshark (System disk).hdm,0x068D97,"達ﾆﾊ、礼ｦ言ﾜﾈばﾅﾙ@ﾏｲ。0#P","[UNTRANSLATED]","I owe you my thanks.",byId,1.00
s_000584,Alshark (System disk).hdm,0x06AA71,"だｯﾀﾗ、ｵ安ｲ@ごﾖｳだ。0#P","[UNTRANSLATED]","Heh, piece of cake.",byId,1.00
s_000585,Alshark (System disk).hdm,0x06AB89,"じｬｱ、ﾁｮｲﾄ様子ｦ見ﾃ@ｸﾙｶ。0#Q","[UNTRANSLATED]","Guess I'll go take a look.",byId,1.00
s_000592,Alshark (System disk).hdm,0x073A29,"気ﾆ入ﾘｿｳﾅ@ﾓﾝｦ見ﾂｹﾀぜ。0#G","[UNTRANSLATED]","Got something you'll like.",byId,1.00
